word,bank,wlen
ANAEROBIC,A,9
ANAEROBICALLY,A,13
ANAESTHESIA,A,11
ANAESTHETIC,A,11
ANAGRAM,A,7
ANALECTA,A,8
ANALECTS,A,8
ANALGESIA,A,9
ANALGESIC,A,9
ANALOG,A,6
ANALOGICAL,A,10
ANALOGICALLY,A,12
ANALOGOUS,A,9
ANALOGOUSLY,A,11
ANALOGUE,A,8
ANALOGY,A,7
ANALYSAND,A,9
ANALYSE,A,7
ANALYSER,A,8
ANALYSIS,A,8
ANALYST,A,7
ANALYTE,A,7
ANALYTES,A,8
ANALYTIC,A,8
ANALYTICAL,A,10
ANALYTICALLY,A,12
ANALYTICITY,A,11
ANALYTICS,A,9
ANALYZABLE,A,10
ANALYZE,A,7
ANALYZER,A,8
ANAMNESIS,A,9
ANAPHASE,A,8
ANAPHOR,A,7
ANAPHORA,A,8
ANAPHORIC,A,9
ANAPHYLACTIC,A,12
ANAPHYLAXIS,A,11
ANAPLASTIC,A,10
ANARCHIC,A,8
ANARCHICAL,A,10
ANARCHISM,A,9
ANARCHIST,A,9
ANARCHISTIC,A,11
ANARCHY,A,7
ANASARCA,A,8
ANASTOMOSE,A,10
ANASTOMOSIS,A,11
ANASTOMOTIC,A,11
ANATHEMA,A,8
ANATOMIC,A,8
ANATOMICAL,A,10
ANATOMICALLY,A,12
ANATOMIST,A,9
ANATOMY,A,7
ANCESTOR,A,8
ANCESTRAL,A,9
ANCESTRESS,A,10
ANCESTRY,A,8
ANCHOR,A,6
ANCHORAGE,A,9
ANCHORITE,A,9
ANCHOVY,A,7
ANCIENT,A,7
ANCIENTLY,A,9
ANCILLARY,A,9
ANCON,A,5
ANDALUSITE,A,10
ANDANTE,A,7
ANDESITE,A,8
ANDESITIC,A,9
ANDROCENTRIC,A,12
ANDROGEN,A,8
ANDROGENIC,A,10
ANDROGYNOUS,A,11
ANDROGYNY,A,9
ANDROID,A,7
ANDROMEDA,A,9
ANDROS,A,6
ANDS,A,4
ANECDOTAL,A,9
ANECDOTE,A,8
ANEMIA,A,6
ANEMIC,A,6
ANEMOMETER,A,10
ANEMONE,A,7
ANENCEPHALY,A,11
ANENT,A,5
ANEROID,A,7
ANESTHESIA,A,10
ANESTHESIOLOGY,A,14
ANESTHETIC,A,10
ANESTHETIST,A,11
ANEUPLOID,A,9
ANEUPLOIDY,A,10
ANEURIN,A,7
ANEURISM,A,8
ANEURYSM,A,8
ANEURYSMAL,A,10
ANEW,A,4
ANGA,A,4
ANGAS,A,5
ANGEL,A,5
ANGELIC,A,7
ANGELICA,A,8
ANGELUS,A,7
ANGER,A,5
ANGINAL,A,7
ANGIOGENESIS,A,12
ANGIOGENIC,A,10
ANGIOGRAM,A,9
ANGIOGRAPHIC,A,12
ANGIOGRAPHY,A,11
ANGIOMA,A,7
ANGIOPLASTY,A,11
ANGIOSPERM,A,10
ANGIOTENSIN,A,11
ANGLE,A,5
ANGLER,A,6
ANGLING,A,7
ANGORA,A,6
ANGOSTURA,A,9
ANGRILY,A,7
ANGRY,A,5
ANGST,A,5
ANGSTROM,A,8
ANGUISH,A,7
ANGULAR,A,7
ANGULARITY,A,10
ANGULATION,A,10
ANHYDRIDE,A,9
ANHYDRITE,A,9
ANHYDROUS,A,9
ANIL,A,4
ANILIN,A,6
ANILINE,A,7
ANIMADVERSION,A,13
ANIMAL,A,6
ANIMALISTIC,A,11
ANIMALITY,A,9
ANIMATE,A,7
ANIMATEDLY,A,10
ANIMATION,A,9
ANIMATOR,A,8
ANIME,A,5
ANIMI,A,5
ANIMISM,A,7
ANIMIST,A,7
ANIMISTIC,A,9
ANIMOSITY,A,9
ANIMUS,A,6
ANIONIC,A,7
ANISE,A,5
ANISOTROPIC,A,11
ANISOTROPY,A,10
ANKH,A,4
ANKLE,A,5
ANKYLOSIS,A,9
ANLAGE,A,6
ANNA,A,4
ANNAL,A,5
ANNALIST,A,8
ANNATES,A,7
ANNEAL,A,6
ANNEALING,A,9
ANNELID,A,7
ANNEX,A,5
ANNEXATION,A,10
ANNEXE,A,6
ANNIHILATE,A,10
ANNIHILATION,A,12
ANNIVERSARY,A,11
ANNOTATE,A,8
ANNOTATING,A,10
ANNOTATION,A,10
ANNOUNCE,A,8
ANNOUNCEMENT,A,12
ANNOUNCER,A,9
ANNOY,A,5
ANNOYANCE,A,9
ANNOYING,A,8
ANNOYINGLY,A,10
ANNUAL,A,6
ANNUALIZED,A,10
ANNUALLY,A,8
ANNUITANT,A,9
ANNUITY,A,7
ANNUL,A,5
ANNULAR,A,7
ANNULMENT,A,9
ANNULUS,A,7
ANNUNCIATION,A,12
ANODIC,A,6
ANODYNE,A,7
ANOINT,A,6
ANOINTING,A,9
ANOMALOUS,A,9
ANOMALOUSLY,A,11
ANOMALY,A,7
ANOMIC,A,6
ANOMIE,A,6
ANON,A,4
ANONYMITY,A,9
ANONYMOUS,A,9
ANONYMOUSLY,A,11
ANOPHELES,A,9
ANORECTIC,A,9
ANOREXIA,A,8
ANOREXIC,A,8
ANORTHITE,A,9
ANORTHOSITE,A,11
ANOTHER,A,7
ANOVULATORY,A,11
ANOXIA,A,6
ANOXIC,A,6
ANSA,A,4
ANSWER,A,6
ANSWERABLE,A,10
ANTA,A,4
ANTACID,A,7
ANTAGONISM,A,10
ANTAGONIST,A,10
ANTAGONISTIC,A,12
ANTAGONIZE,A,10
ANTARCTIC,A,9
ANTE,A,4
ANTEBELLUM,A,10
ANTECEDENT,A,10
ANTECEDENTLY,A,12
ANTECHAMBER,A,11
ANTEDATE,A,8
ANTEDILUVIAN,A,12
ANTELOPE,A,8
ANTENATAL,A,9
ANTENNA,A,7
ANTENNAL,A,8
ANTERIOR,A,8
ANTERIORLY,A,10
ANTEROOM,A,8
ANTHELMINTIC,A,12
ANTHEM,A,6
ANTHER,A,6
ANTHESIS,A,8
ANTHILL,A,7
ANTHOCYANIN,A,11
ANTHOCYANINS,A,12
ANTHOLOGY,A,9
ANTHRACENE,A,10
ANTHRACITE,A,10
ANTHRACNOSE,A,11
ANTHRAQUINONE,A,13
ANTHRAX,A,7
ANTHROPIC,A,9
ANTHROPOCENTRIC,A,15
ANTHROPOGENIC,A,13
ANTHROPOID,A,10
ANTHROPOLOGICAL,A,15
ANTHROPOLOGIST,A,14
ANTHROPOLOGY,A,12
ANTHROPOMETRIC,A,14
ANTHROPOMETRY,A,13
ANTHROPOMORPHIC,A,15
ANTI,A,4
ANTIABORTION,A,12
ANTIAIRCRAFT,A,12
ANTIANXIETY,A,11
ANTIARRHYTHMIC,A,14
ANTIBACTERIAL,A,13
ANTIBIOTIC,A,10
ANTIBODY,A,8
ANTIC,A,5
ANTICANCER,A,10
ANTICHOLINERGIC,A,15
ANTICIPATE,A,10
ANTICIPATION,A,12
ANTICIPATORY,A,12
ANTICLERICAL,A,12
ANTICLERICALISM,A,15
ANTICLIMACTIC,A,13
ANTICLIMAX,A,10
ANTICLINAL,A,10
ANTICLINE,A,9
ANTICLINES,A,10
ANTICLOCKWISE,A,13
ANTICOAGULANT,A,13
ANTICODON,A,9
ANTICOLONIAL,A,12
ANTICOMMUNISM,A,13
ANTICOMMUNIST,A,13
ANTICOMPETITIVE,A,15
ANTICONVULSANT,A,14
ANTICYCLONE,A,11
ANTICYCLONIC,A,12
ANTIDEMOCRATIC,A,14
ANTIDEPRESSANT,A,14
ANTIDOTE,A,8
ANTIDROMIC,A,10
ANTIDUMPING,A,11
ANTIEMETIC,A,10
ANTIEPILEPTIC,A,13
ANTIFASCIST,A,11
ANTIFREEZE,A,10
ANTIFUNGAL,A,10
ANTIGEN,A,7
ANTIGENIC,A,9
ANTIGENICALLY,A,13
ANTIGENICITY,A,12
ANTIGLOBULIN,A,12
ANTIGOVERNMENT,A,14
ANTIHISTAMINE,A,13
ANTIMALARIAL,A,12
ANTIMATTER,A,10
ANTIMICROBIAL,A,13
ANTIMONOPOLY,A,12
ANTIMONY,A,8
ANTINEOPLASTIC,A,14
ANTINOMIAN,A,10
ANTINOMIANISM,A,13
ANTINOMY,A,8
ANTINUCLEAR,A,11
ANTIOXIDANT,A,11
ANTIPARALLEL,A,12
ANTIPATHETIC,A,12
ANTIPATHY,A,9
ANTIPHLOGISTIC,A,14
ANTIPHON,A,8
ANTIPHONAL,A,10
ANTIPODAL,A,9
ANTIPOVERTY,A,11
ANTIPSYCHOTIC,A,13
ANTIPYRETIC,A,11
ANTIPYRINE,A,10
ANTIQUARIAN,A,11
ANTIQUARIANISM,A,14
ANTIQUARY,A,9
ANTIQUE,A,7
ANTIQUITY,A,9
ANTIRACIST,A,10
ANTIRELIGIOUS,A,13
ANTISENSE,A,9
ANTISEPSIS,A,10
ANTISEPTIC,A,10
ANTISERUM,A,9
ANTISLAVERY,A,11
ANTISOCIAL,A,10
ANTISPASMODIC,A,13
ANTISUBMARINE,A,13
ANTISYMMETRIC,A,13
ANTITANK,A,8
ANTITHESIS,A,10
ANTITHETIC,A,10
ANTITHETICAL,A,12
ANTITHROMBIN,A,12
ANTITHYROID,A,11
ANTITOXIC,A,9
ANTITOXIN,A,9
ANTITRUST,A,9
ANTITUMOR,A,9
ANTITYPE,A,8
ANTIVIRAL,A,9
ANTIVIRUS,A,9
ANTIWAR,A,7
ANTLER,A,6
ANTONYM,A,7
ANTRAL,A,6
ANTRUM,A,6
ANURIA,A,6
ANUS,A,4
ANVIL,A,5
ANXIETY,A,7
ANXIOLYTIC,A,10
ANXIOUS,A,7
ANXIOUSLY,A,9
ANYBODY,A,7
ANYHOW,A,6
ANYMORE,A,7
ANYONE,A,6
ANYPLACE,A,8
ANYTHING,A,8
ANYTIME,A,7
ANYWAY,A,6
ANYWAYS,A,7
ANYWHERE,A,8
ANYWISE,A,7
AORIST,A,6
APACE,A,5
APACHE,A,6
APART,A,5
APARTHEID,A,9
APARTMENT,A,9
APATHETIC,A,9
APATHY,A,6
APATITE,A,7
APERIENT,A,8
APERIODIC,A,9
APERITIF,A,8
APERTURE,A,8
APEX,A,4
APHASIA,A,7
APHASIC,A,7
APHELION,A,8
APHID,A,5
APHIS,A,5
APHONIA,A,7
APHORISM,A,8
APHORISTIC,A,10
APHRODISIAC,A,11
APHRODITE,A,9
APHTHOUS,A,8
APIARY,A,6
APICAL,A,6
APICALLY,A,8
APIECE,A,6
APLASIA,A,7
APLASTIC,A,8
APLENTY,A,7
APLOMB,A,6
APNEA,A,5
APNOEA,A,6
APOCALYPSE,A,10
APOCALYPTIC,A,11
APOCALYPTICISM,A,14
APOCRINE,A,8
APOCRYPHA,A,9
APOCRYPHAL,A,10
APODICTIC,A,9
APOGEE,A,6
APOLIPOPROTEIN,A,14
APOLITICAL,A,10
APOLOGETIC,A,10
APOLOGETICALLY,A,14
APOLOGETICS,A,11
APOLOGIA,A,8
APOLOGISE,A,9
APOLOGIST,A,9
APOLOGIZE,A,9
APOLOGY,A,7
APOMORPHINE,A,11
APONEUROSIS,A,11
APOPLECTIC,A,10
APOPLEXY,A,8
APOPTOSIS,A,9
APOPTOTIC,A,9
APORIA,A,6
APOSTACY,A,8
APOSTASY,A,8
APOSTATE,A,8
APOSTLE,A,7
APOSTLESHIP,A,11
APOSTOLATE,A,10
APOSTROPHE,A,10
APOTHECARY,A,10
APOTHEOSIS,A,10
APPALLING,A,9
APPALLINGLY,A,11
APPANAGE,A,8
APPARAT,A,7
APPARATUS,A,9
APPAREL,A,7
APPARELLED,A,10
APPARENT,A,8
APPARENTLY,A,10
APPARITION,A,10
APPEAL,A,6
APPEALABLE,A,10
APPEALINGLY,A,11
APPEAR,A,6
APPEARANCE,A,10
APPEARING,A,9
APPEASE,A,7
APPEASEMENT,A,11
APPEL,A,5
APPELLANT,A,9
APPELLATE,A,9
APPELLATION,A,11
APPELLEE,A,8
APPELLEES,A,9
APPEND,A,6
APPENDAGE,A,9
APPENDECTOMY,A,12
APPENDICITIS,A,12
APPENDICULAR,A,12
APPENDIX,A,8
APPERCEPTION,A,12
APPERCEPTIVE,A,12
APPERTAIN,A,9
APPETITE,A,8
APPETITIVE,A,10
APPETIZER,A,9
APPETIZING,A,10
APPLAUD,A,7
APPLAUSE,A,8
APPLE,A,5
APPLESAUCE,A,10
APPLET,A,6
APPLIANCE,A,9
APPLICABILITY,A,13
APPLICABLE,A,10
APPLICANT,A,9
APPLICATION,A,11
APPLICATOR,A,10
APPLIQUE,A,8
APPLY,A,5
APPOINT,A,7
APPOINTEE,A,9
APPOINTIVE,A,10
APPOINTMENT,A,11
APPORTION,A,9
APPORTIONING,A,12
APPORTIONMENT,A,13
APPOSITE,A,8
APPOSITION,A,10
APPOSITIVE,A,10
APPRAISAL,A,9
APPRAISE,A,8
APPRAISEMENT,A,12
APPRAISER,A,9
APPRECIABLE,A,11
APPRECIABLY,A,11
APPRECIATE,A,10
APPRECIATION,A,12
APPRECIATIVE,A,12
APPRECIATIVELY,A,14
APPREHEND,A,9
APPREHENSION,A,12
APPREHENSIVE,A,12
APPREHENSIVELY,A,14
APPRENTICE,A,10
APPRENTICESHIP,A,14
APPRESSED,A,9
APPRISE,A,7
APPROACH,A,8
APPROACHABLE,A,12
APPROACHING,A,11
APPROBATION,A,11
APPROPRIATE,A,11
APPROPRIATELY,A,13
APPROPRIATENESS,A,15
APPROPRIATION,A,13
APPROVAL,A,8
APPROVE,A,7
APPROVING,A,9
APPROVINGLY,A,11
APPROXIMATE,A,11
APPROXIMATELY,A,13
APPROXIMATION,A,13
APPROXIMATIVE,A,13
APPS,A,4
APPURTENANT,A,11
APRAXIA,A,7
APRES,A,5
APRICOT,A,7
APRON,A,5
APROPOS,A,7
APSE,A,4
APSIDAL,A,7
APTITUDE,A,8
APTLY,A,5
APTNESS,A,7
AQUA,A,4
AQUACULTURE,A,11
AQUAMARINE,A,10
AQUARIAN,A,8
AQUARIUM,A,8
AQUATIC,A,7
AQUATINT,A,8
AQUEDUCT,A,8
AQUIFER,A,7
AQUILINE,A,8
ARABESQUE,A,9
ARABIC,A,6
ARABICA,A,7
ARABINOSE,A,9
ARABLE,A,6
ARACHNOID,A,9
ARAGONITE,A,9
ARBITER,A,7
ARBITRAGE,A,9
ARBITRAL,A,8
ARBITRAMENT,A,11
ARBITRARILY,A,11
ARBITRARINESS,A,13
ARBITRARY,A,9
ARBITRATE,A,9
ARBITRATION,A,11
ARBITRATOR,A,10
ARBOR,A,5
ARBOREAL,A,8
ARBORESCENT,A,11
ARBORETUM,A,9
ARBOUR,A,6
ARBUTUS,A,7
ARCADE,A,6
ARCADED,A,7
ARCADIA,A,7
ARCADIAN,A,8
ARCANE,A,6
ARCANUM,A,7
ARCH,A,4
ARCHAEA,A,7
ARCHAEAN,A,8
ARCHAEOLOGICAL,A,14
ARCHAEOLOGIST,A,13
ARCHAEOLOGY,A,11
ARCHAEOPTERYX,A,13
ARCHAIC,A,7
ARCHAISM,A,8
ARCHANGEL,A,9
ARCHBISHOP,A,10
ARCHBISHOPRIC,A,13
ARCHDEACON,A,10
ARCHDEACONRY,A,12
ARCHDIOCESE,A,11
ARCHDUCHESS,A,11
ARCHDUKE,A,8
ARCHEAN,A,7
ARCHEOLOGY,A,10
ARCHER,A,6
ARCHERY,A,7
ARCHETYPAL,A,10
ARCHETYPE,A,9
ARCHETYPICAL,A,12
ARCHIEPISCOPAL,A,14
ARCHIMANDRITE,A,13
ARCHIPELAGIC,A,12
ARCHIPELAGO,A,11
ARCHITECT,A,9
ARCHITECTONIC,A,13
ARCHITECTURAL,A,13
ARCHITECTURALLY,A,15
ARCHITECTURE,A,12
ARCHITRAVE,A,10
ARCHIVAL,A,8
ARCHIVE,A,7
ARCHIVIST,A,9
ARCHLY,A,6
ARCHON,A,6
ARCHONS,A,7
ARCHPRIEST,A,10
ARCHWAY,A,7
ARCO,A,4
ARCTIC,A,6
ARCUATE,A,7
ARCUS,A,5
ARDENT,A,6
ARDENTLY,A,8
ARDOR,A,5
ARDUOUS,A,7
AREA,A,4
AREAL,A,5
ARECA,A,5
ARENA,A,5
ARENACEOUS,A,10
AREOLA,A,6
AREOLAR,A,7
ARETE,A,5
ARETHUSA,A,8
ARGENT,A,6
ARGENTINE,A,9
ARGILLACEOUS,A,12
ARGILLITE,A,9
ARGININE,A,8
ARGON,A,5
ARGONAUT,A,8
ARGOSY,A,6
ARGOT,A,5
ARGUABLE,A,8
ARGUABLY,A,8
ARGUE,A,5
ARGUING,A,7
ARGUMENT,A,8
ARGUMENTATION,A,13
ARGUMENTATIVE,A,13
ARGUMENTUM,A,10
ARGYLE,A,6
ARGYLL,A,6
ARHAT,A,5
ARIA,A,4
ARID,A,4
ARIDITY,A,7
ARIGHT,A,6
ARISE,A,5
ARISTA,A,6
ARISTO,A,6
ARISTOCRACY,A,11
ARISTOCRAT,A,10
ARISTOCRATIC,A,12
ARITHMETIC,A,10
ARITHMETICAL,A,12
ARITHMETICALLY,A,14
ARLES,A,5
ARMADA,A,6
ARMADILLO,A,9
ARMAGNAC,A,8
ARMAMENT,A,8
ARMAMENTARIUM,A,13
ARMATURE,A,8
ARMBAND,A,7
ARMCHAIR,A,8
ARMFUL,A,6
ARMING,A,6
ARMISTICE,A,9
ARMOIRE,A,7
ARMOR,A,5
ARMORIAL,A,8
ARMORY,A,6
ARMOURER,A,8
ARMOURY,A,7
ARMPIT,A,6
ARMREST,A,7
ARMY,A,4
ARNICA,A,6
AROMA,A,5
AROMATASE,A,9
AROMATHERAPY,A,12
AROMATIC,A,8
AROMATICS,A,9
AROUND,A,6
AROUSAL,A,7
AROUSE,A,6
ARPEGGIO,A,8
ARRACK,A,6
ARRAIGN,A,7
ARRAIGNMENT,A,11
ARRANGE,A,7
ARRANGEMENT,A,11
ARRANGER,A,8
ARRANGING,A,9
ARRANT,A,6
ARRAS,A,5
ARRAY,A,5
ARREAR,A,6
ARREARAGES,A,10
ARREARS,A,7
ARREST,A,6
ARRESTEE,A,8
ARRESTER,A,8
ARRHYTHMIA,A,10
ARRIBA,A,6
ARRIVAL,A,7
ARRIVE,A,6
ARROGANCE,A,9
ARROGANT,A,8
ARROGANTLY,A,10
ARROGATE,A,8
ARRONDISSEMENT,A,14
ARROW,A,5
ARROWED,A,7
ARROWHEAD,A,9
ARROWROOT,A,9
ARSENAL,A,7
ARSENATE,A,8
ARSENIC,A,7
ARSENICAL,A,9
ARSENIDE,A,8
ARSENIOUS,A,9
ARSENITE,A,8
ARSON,A,5
ARTEFACT,A,8
ARTEMISIA,A,9
ARTERIAL,A,8
ARTERIOGRAM,A,11
ARTERIOGRAPHY,A,13
ARTERIOLAR,A,10
ARTERIOLE,A,9
ARTERIOVENOUS,A,13
ARTERITIS,A,9
ARTERY,A,6
ARTFUL,A,6
ARTFULLY,A,8
ARTHRALGIA,A,10
ARTHRITIC,A,9
ARTHRITIS,A,9
ARTHRODESIS,A,11
ARTHROPATHY,A,11
ARTHROPOD,A,9
ARTHROSCOPIC,A,12
ARTHROSCOPY,A,11
ARTICHOKE,A,9
ARTICLE,A,7
ARTICULAR,A,9
ARTICULATE,A,10
ARTICULATION,A,12
ARTICULATOR,A,11
ARTICULATORY,A,12
ARTIFACT,A,8
ARTIFACTUAL,A,11
ARTIFICE,A,8
ARTIFICER,A,9
ARTIFICIAL,A,10
ARTIFICIALITY,A,13
ARTIFICIALLY,A,12
ARTILLERY,A,9
ARTILLERYMAN,A,12
ARTISAN,A,7
ARTISANAL,A,9
ARTIST,A,6
ARTISTE,A,7
ARTISTIC,A,8
ARTISTICALLY,A,12
ARTISTRY,A,8
ARTLESS,A,7
ARTWORK,A,7
ARTY,A,4
ARUGULA,A,7
ARUM,A,4
ARYL,A,4
ARYTENOID,A,9
ASANA,A,5
ASBESTOS,A,8
ASBESTOSIS,A,10
ASCARIS,A,7
ASCEND,A,6
ASCENDANCE,A,10
ASCENDANCY,A,10
ASCENDANT,A,9
ASCENDENCY,A,10
ASCENDING,A,9
ASCENSION,A,9
ASCENT,A,6
ASCERTAIN,A,9
ASCERTAINABLE,A,13
ASCERTAINMENT,A,13
ASCETIC,A,7
ASCETICAL,A,9
ASCETICISM,A,10
ASCITES,A,7
ASCITIC,A,7
ASCORBATE,A,9
ASCORBIC,A,8
ASCOT,A,5
ASCRIBABLE,A,10
ASCRIBE,A,7
ASCRIPTION,A,10
ASCRIPTIVE,A,10
ASCUS,A,5
ASEPSIS,A,7
ASEPTIC,A,7
ASEPTICALLY,A,11
ASEXUAL,A,7
ASEXUALLY,A,9
ASHAMED,A,7
ASHEN,A,5
ASHLAR,A,6
ASHORE,A,6
ASHRAM,A,6
ASHTRAY,A,7
ASHY,A,4
ASIDE,A,5
ASININE,A,7
ASKANCE,A,7
ASKEW,A,5
ASKING,A,6
ASLANT,A,6
ASLEEP,A,6
ASOCIAL,A,7
ASPARAGINE,A,10
ASPARAGUS,A,9
ASPARTAME,A,9
ASPARTATE,A,9
ASPECT,A,6
ASPECTUAL,A,9
ASPER,A,5
ASPERGILLOSIS,A,13
ASPERGILLUS,A,11
ASPERITY,A,8
ASPERSION,A,9
ASPHALT,A,7
ASPHALTIC,A,9
ASPHALTUM,A,9
ASPHODEL,A,8
ASPHYXIA,A,8
ASPHYXIATION,A,12
ASPIC,A,5
ASPIRANT,A,8
ASPIRATE,A,8
ASPIRATION,A,10
ASPIRATIONAL,A,12
ASPIRATOR,A,9
ASPIRE,A,6
ASPIRIN,A,7
ASSAI,A,5
ASSAIL,A,6
ASSAILANT,A,9
ASSASSIN,A,8
ASSASSINATE,A,11
ASSASSINATION,A,13
ASSAULT,A,7
ASSAULTIVE,A,10
ASSAY,A,5
ASSAYER,A,7
ASSEMBLAGE,A,10
ASSEMBLE,A,8
ASSEMBLER,A,9
ASSEMBLING,A,10
ASSEMBLY,A,8
ASSEMBLYMAN,A,11
ASSENT,A,6
ASSENTING,A,9
ASSERT,A,6
ASSERTION,A,9
ASSERTIVE,A,9
ASSERTIVELY,A,11
ASSERTIVENESS,A,13
ASSESSABLE,A,10
ASSESSMENT,A,10
ASSESSOR,A,8
ASSET,A,5
ASSHOLE,A,7
ASSIDUITY,A,9
ASSIDUOUS,A,9
ASSIDUOUSLY,A,11
ASSIGN,A,6
ASSIGNABLE,A,10
ASSIGNATION,A,11
ASSIGNATS,A,9
ASSIGNEE,A,8
ASSIGNING,A,9
ASSIGNMENT,A,10
ASSIGNOR,A,8
ASSIMILABLE,A,11
ASSIMILATE,A,10
ASSIMILATION,A,12
ASSIMILATIONIST,A,15
ASSIMILATIVE,A,12
ASSIST,A,6
ASSISTANCE,A,10
ASSISTANT,A,9
ASSISTANTSHIPS,A,14
ASSISTIVE,A,9
ASSIZE,A,6
ASSOCIATE,A,9
ASSOCIATION,A,11
ASSOCIATIONAL,A,13
ASSOCIATIONISM,A,14
ASSOCIATIVE,A,11
ASSOCIATIVITY,A,13
ASSONANCE,A,9
ASSORTATIVE,A,11
ASSORTMENT,A,10
ASSUAGE,A,7
ASSUME,A,6
ASSUMPSIT,A,9
ASSUMPTION,A,10
ASSURANCE,A,9
ASSURE,A,6
ASSUREDLY,A,9
ASSURER,A,7
ASTER,A,5
ASTERISK,A,8
ASTERN,A,6
ASTEROID,A,8
ASTHENIA,A,8
ASTHENIC,A,8
ASTHENOSPHERE,A,13
ASTHMA,A,6
ASTHMATIC,A,9
ASTIGMATIC,A,10
ASTIGMATISM,A,11
ASTIR,A,5
ASTONISH,A,8
ASTONISHINGLY,A,13
ASTONISHMENT,A,12
ASTOUND,A,7
ASTOUNDINGLY,A,12
ASTRAGALUS,A,10
ASTRAKHAN,A,9
ASTRAL,A,6
ASTRAY,A,6
ASTRIDE,A,7
ASTRINGENT,A,10
ASTROCYTE,A,9
ASTROCYTOMA,A,11
ASTROCYTOMAS,A,12
ASTROLABE,A,9
ASTROLOGER,A,10
ASTROLOGICAL,A,12
ASTROLOGY,A,9
ASTRONAUT,A,9
ASTRONAUTICS,A,12
ASTRONOMER,A,10
ASTRONOMIC,A,10
ASTRONOMICAL,A,12
ASTRONOMICALLY,A,14
ASTRONOMY,A,9
ASTROPHYSICAL,A,13
ASTROPHYSICS,A,12
ASTUTE,A,6
ASTUTELY,A,8
ASTUTENESS,A,10
ASUNDER,A,7
ASYLUM,A,6
ASYMMETRIC,A,10
ASYMMETRICAL,A,12
ASYMMETRICALLY,A,14
ASYMMETRY,A,9
ASYMPTOMATIC,A,12
ASYMPTOTE,A,9
ASYMPTOTIC,A,10
ASYMPTOTICALLY,A,14
ASYNCHRONOUS,A,12
ASYNCHRONOUSLY,A,14
ATAVISM,A,7
ATAVISTIC,A,9
ATAXIA,A,6
ATAXIC,A,6
ATELECTASIS,A,11
ATELIER,A,7
ATEMPORAL,A,9
ATENOLOL,A,8
ATHEISM,A,7
ATHEIST,A,7
ATHEISTIC,A,9
ATHEISTICAL,A,11
ATHENAEUM,A,9
ATHENEUM,A,8
ATHEROMA,A,8
ATHEROMATOUS,A,12
ATHEROSCLEROSIS,A,15
ATHEROSCLEROTIC,A,15
ATHETOSIS,A,9
ATHIRST,A,7
ATHLETE,A,7
ATHLETIC,A,8
ATHLETICISM,A,11
ATHLETICS,A,9
ATHWART,A,7
ATLAS,A,5
ATMA,A,4
ATMAN,A,5
ATMOSPHERE,A,10
ATMOSPHERIC,A,11
ATOLL,A,5
ATOM,A,4
ATOMIC,A,6
ATOMICITY,A,9
ATOMISM,A,7
ATOMISTIC,A,9
ATOMISTS,A,8
ATOMIZATION,A,11
ATOMIZER,A,8
ATONAL,A,6
ATONE,A,5
ATONEMENT,A,9
ATONIC,A,6
ATONY,A,5
ATOP,A,4
ATOPIC,A,6
ATOPY,A,5
ATRAZINE,A,8
ATRESIA,A,7
ATRIAL,A,6
ATRIUM,A,6
ATROCIOUS,A,9
ATROCITY,A,8
ATROPHIC,A,8
ATROPHY,A,7
ATROPINE,A,8
ATTACH,A,6
ATTACHE,A,7
ATTACHMENT,A,10
ATTACK,A,6
ATTACKER,A,8
ATTAIN,A,6
ATTAINABLE,A,10
ATTAINDER,A,9
ATTAINMENT,A,10
ATTAR,A,5
ATTEMPT,A,7
ATTEND,A,6
ATTENDANCE,A,10
ATTENDANT,A,9
ATTENDING,A,9
ATTENTION,A,9
ATTENTIONAL,A,11
ATTENTIVE,A,9
ATTENTIVELY,A,11
ATTENTIVENESS,A,13
ATTENUATE,A,9
ATTENUATION,A,11
ATTENUATOR,A,10
ATTEST,A,6
ATTESTATION,A,11
ATTIC,A,5
ATTIRE,A,6
ATTITUDE,A,8
ATTITUDINAL,A,11
ATTORNEY,A,8
ATTRACT,A,7
ATTRACTANT,A,10
ATTRACTION,A,10
ATTRACTIVE,A,10
ATTRACTIVELY,A,12
ATTRACTIVENESS,A,14
ATTRACTOR,A,9
ATTRIBUTABLE,A,12
ATTRIBUTE,A,9
ATTRIBUTION,A,11
ATTRIBUTIONAL,A,13
ATTRIBUTIVE,A,11
ATTRITION,A,9
ATTUNE,A,6
ATTUNEMENT,A,10
ATYPICAL,A,8
AUBERGE,A,7
AUBURN,A,6
AUCTION,A,7
AUCTIONEER,A,10
AUDACIOUS,A,9
AUDACIOUSLY,A,11
AUDACITY,A,8
AUDIBILITY,A,10
AUDIBLE,A,7
AUDIBLY,A,7
AUDIENCE,A,8
AUDIO,A,5
AUDIOGRAM,A,9
AUDIOLOGIST,A,11
AUDIOLOGISTS,A,12
AUDIOLOGY,A,9
AUDIOMETER,A,10
AUDIOMETRIC,A,11
AUDIOMETRY,A,10
AUDIOTAPE,A,9
AUDIOVISUAL,A,11
AUDIT,A,5
AUDITION,A,8
AUDITOR,A,7
AUDITORIUM,A,10
AUDITORY,A,8
AUGITE,A,6
AUGMENT,A,7
AUGMENTATION,A,12
AUGMENTATIVE,A,12
AUGUR,A,5
AUGURY,A,6
AUGUST,A,6
AULD,A,4
AUNT,A,4
AUNTIE,A,6
AUNTY,A,5
